index,filename,preprocess_ms,host_to_device_ms,inference_ms,postprocess_ms,output_to_cpu_ms,processing_total_ms,deadline_missed,num_detections
1,0001003.png,1.158230999863008,0.29683700086025055,11.431298000388779,0.35137600025336724,0.06412000038835686,13.346865000130492,0,4
2,0001020.png,1.0512609987927135,0.22853600057715084,10.715714999605552,0.34153100023104344,0.0616550005361205,12.445779000699986,0,1
3,0001023.png,1.0611870002321666,0.21637499958160333,13.024039999436354,0.6015790004312294,0.08447900108876638,15.03865999984555,0,7
4,0001031.png,1.1368939995008986,0.31222300094668753,13.613107999844942,0.4382539991638623,0.07650600127817597,15.626862999852165,0,3
5,0001043.png,1.1084869984188117,0.22800099941377994,11.408426998968935,0.324427999657928,0.062449000324704684,13.183760000174516,0,3
6,0001047.png,1.016772999719251,0.23861199952079915,11.352263998560375,0.3684660005092155,0.06691000089631416,13.09168600164412,0,7
7,0001052.png,0.8104399985313648,0.2058870013570413,10.727156999564613,0.3584930000215536,0.06260599911911413,12.202939000417246,0,11
8,0001053.png,0.93273099992075,0.26339000032749027,10.802972999954363,0.33936699946934823,0.058963001720258035,12.449081999875489,0,5
9,0001054.png,0.9138009991147555,0.2327860001969384,11.857468000016524,0.39249000110430643,0.06776000009267591,13.508627998817246,0,2
10,0001060.png,0.8752230005484307,0.2324760007468285,11.816272999567445,0.3549530010786839,0.0637440007267287,13.390914000410703,0,2
11,0001068.png,0.8614700000180164,0.2179569983127294,11.402198999348911,0.33992700082308147,0.06441299956350122,12.93639899995469,0,4
12,0001071.png,0.881310001204838,0.23150800006987993,14.191149999533081,0.652955999612459,0.10835500143002719,16.115554999487358,0,1
13,0001072.png,0.8607319996372098,0.3054040007555159,25.282487000367837,0.654481000310625,0.10542499876464717,27.254523000010522,0,6
14,0001073.png,0.8499400009895908,0.29603299844893627,16.1132949997409,0.37303799945220817,0.06759799907740671,17.740003999278997,0,6
15,0001074.png,0.8289939996757312,0.23964299907675013,11.244835000979947,0.3632459993241355,0.06502100040961523,12.792253999577952,0,1
16,0001083.png,0.8382030009670416,0.23159599913924467,10.921129000053043,0.33156500103359576,0.06045800000720192,12.421817000358715,0,5
17,0001085.png,0.8612789988546865,0.49324599967803806,11.957855000218842,0.3453879999142373,0.06465600017691031,13.767694999842206,0,3
18,0001086.png,0.8579440000175964,0.2321680003660731,11.371721000614343,0.3609199993661605,0.06300700079009403,12.929806000101962,0,6
19,0001088.png,0.8138160010275897,0.20894599947496317,11.458236000180477,0.46381999891309533,0.06519099952129181,13.048228000116069,0,1
20,0002015.png,0.9064269997907104,0.2251269997941563,11.450420999608468,0.33602799885557033,0.06682399907731451,13.037163000262808,0,3
21,0002037.png,1.033413000186556,0.21668499903171323,11.011726999640814,0.3523300001688767,0.0623479991190834,12.719618000119226,0,1
22,0002040.png,0.9093749995372491,0.21919800019531976,10.963344999254332,0.33594299929973204,0.06147900057840161,12.532837001344888,0,2
23,0002043.png,0.9151530011877185,0.2475300007063197,11.63829200049804,0.3470229985396145,0.06549700083269272,13.25258299948473,0,1
24,0002045.png,0.9601969995856052,0.23727900043013506,12.075938000634778,0.4289939988666447,0.07356199967034627,13.828680001097382,0,7
25,0002046.png,0.9506269998382777,0.22989700119069312,11.73961499989673,0.34654400042199995,0.06763100100215524,13.376892999076517,0,2
26,0002049.png,0.9057799998117844,0.2137319988833042,11.454892000983818,0.36821499998040963,0.06341600055748131,13.04287499988277,0,6
27,0002061.png,0.8297349995700642,0.22808499852544628,12.669166999330628,0.4408549993968336,0.0788550005381694,14.296241000920418,0,22
28,0002065.png,0.9453020011278568,0.24975999986054376,15.722244999778923,0.45520700041379314,0.07599700074933935,17.502882999906433,0,7
29,0002075.png,0.8985050008050166,0.22604600053455215,15.325659000154701,0.42683900028350763,0.07453899888787419,16.999350000332925,0,3
30,00030001.png,0.8452689999103313,0.25396999990334734,15.250313999786158,0.44739899931300897,0.07543599895143416,16.925216999879922,0,9
31,00030004.png,0.8769699998083524,0.24308000138262287,12.81470699905185,0.3462590011622524,0.07182399895100389,14.414023999052006,0,1
32,00030006.png,0.9121759994741296,0.22623900076723658,11.085054000432137,0.3309559997433098,0.06358899918268435,12.657397999646491,0,2
33,00030015.png,0.9676130011939676,0.2406109997536987,11.250682999161654,0.38069000038376544,0.08640200030640699,12.974129000212997,0,4
